datetime,count
2011-04-23 06:00:00,18.088
2011-04-23 07:00:00,61.792
2011-04-23 08:00:00,76.736
2011-04-23 09:00:00,79.91
2011-04-23 10:00:00,145.688
2011-04-23 11:00:00,193.194
2011-04-23 12:00:00,235.154
2011-04-23 13:00:00,233.758
2011-04-23 14:00:00,299.822
2011-04-23 15:00:00,351.322
2011-04-23 16:00:00,322.65
2011-04-23 17:00:00,303.932
2011-04-23 18:00:00,264.114
2011-04-23 19:00:00,218.78
2011-04-23 20:00:00,154.788
2011-04-23 21:00:00,120.25
2011-04-23 22:00:00,109.548
2011-04-23 23:00:00,81.248
2011-04-24 00:00:00,95.592
2011-04-24 01:00:00,72.134
2011-04-24 02:00:00,50.996
2011-04-24 03:00:00,24.972
2011-04-24 04:00:00,11.68
2011-04-24 05:00:00,15.078
2011-04-24 06:00:00,33.216
2011-04-24 07:00:00,58.494
2011-04-24 08:00:00,112.77
2011-04-24 09:00:00,139.91
2011-04-24 10:00:00,229.552
2011-04-24 11:00:00,340.302
2011-04-24 12:00:00,366.558
2011-04-24 13:00:00,361.628
2011-04-24 14:00:00,357.652
2011-04-24 15:00:00,366.042
2011-04-24 16:00:00,410.598
2011-04-24 17:00:00,351.264
2011-04-24 18:00:00,320.516
2011-04-24 19:00:00,213.618
2011-04-24 20:00:00,149.422
2011-04-24 21:00:00,67.158
2011-04-24 22:00:00,58.992
2011-04-24 23:00:00,47.938
2011-04-25 00:00:00,25.194
2011-04-25 01:00:00,14.546
2011-04-25 02:00:00,11.02
2011-04-25 03:00:00,4.988
2011-04-25 04:00:00,5.392
2011-04-25 05:00:00,15.662
2011-04-25 06:00:00,64.192
2011-04-25 07:00:00,184.616
2011-04-25 08:00:00,352.976
2011-04-25 09:00:00,186.848
2011-04-25 10:00:00,112.946
2011-04-25 11:00:00,135.988
2011-04-25 12:00:00,161.422
2011-04-25 13:00:00,162.872
2011-04-25 14:00:00,160.4
2011-04-25 15:00:00,166.622
2011-04-25 16:00:00,222.812
2011-04-25 17:00:00,398.12
2011-04-25 18:00:00,376.584
2011-04-25 19:00:00,336.37
2011-04-25 20:00:00,255.518
2011-04-25 21:00:00,165.116
2011-04-25 22:00:00,121.678
2011-04-25 23:00:00,66.448
2011-04-26 00:00:00,31.804
2011-04-26 01:00:00,11.552
2011-04-26 02:00:00,8.666
2011-04-26 03:00:00,5.26
2011-04-26 04:00:00,4.978
2011-04-26 05:00:00,12.792
2011-04-26 06:00:00,77.758
2011-04-26 07:00:00,221.44
2011-04-26 08:00:00,374.13
2011-04-26 09:00:00,195.828
2011-04-26 10:00:00,114.238
2011-04-26 11:00:00,138.568
2011-04-26 12:00:00,146.83
2011-04-26 13:00:00,148.124
2011-04-26 14:00:00,143.102
2011-04-26 15:00:00,143.742
2011-04-26 16:00:00,223.614
2011-04-26 17:00:00,404.97
2011-04-26 18:00:00,396.018
2011-04-26 19:00:00,276.594
2011-04-26 20:00:00,227.778
2011-04-26 21:00:00,166.486
2011-04-26 22:00:00,122.484
2011-04-26 23:00:00,74.07
2011-04-27 00:00:00,28.612
2011-04-27 01:00:00,13.038
2011-04-27 02:00:00,8.874
2011-04-27 03:00:00,5.514
2011-04-27 04:00:00,4.942
2011-04-27 05:00:00,11.452
2011-04-27 06:00:00,76.288
2011-04-27 07:00:00,197.508
2011-04-27 08:00:00,354.92
2011-04-27 09:00:00,172.3
2011-04-27 10:00:00,100.868
2011-04-27 11:00:00,120.498
2011-04-27 12:00:00,132.262
2011-04-27 13:00:00,130.494
2011-04-27 14:00:00,139.19
2011-04-27 15:00:00,141.064
2011-04-27 16:00:00,223.14
2011-04-27 17:00:00,298.032
2011-04-27 18:00:00,288.884
2011-04-27 19:00:00,266.792
2011-04-27 20:00:00,181.54
2011-04-27 21:00:00,130.912
2011-04-27 22:00:00,117.386
2011-04-27 23:00:00,83.316
2011-04-28 00:00:00,36.942
2011-04-28 01:00:00,14.158
2011-04-28 02:00:00,8.384
2011-04-28 03:00:00,5.66
2011-04-28 04:00:00,5.508
2011-04-28 05:00:00,13.09
2011-04-28 06:00:00,80.018
2011-04-28 07:00:00,206.302
2011-04-28 08:00:00,378.576
2011-04-28 09:00:00,160.718
2011-04-28 10:00:00,107.258
2011-04-28 11:00:00,111.672
2011-04-28 12:00:00,146.98
2011-04-28 13:00:00,133.804
2011-04-28 14:00:00,137.484
2011-04-28 15:00:00,159.322
2011-04-28 16:00:00,222.502
2011-04-28 17:00:00,393.124
2011-04-28 18:00:00,376.294
2011-04-28 19:00:00,361.204
2011-04-28 20:00:00,211.674
2011-04-28 21:00:00,135.936
2011-04-28 22:00:00,107.944
2011-04-28 23:00:00,76.838
2011-04-29 00:00:00,56.8
2011-04-29 01:00:00,34.758
2011-04-29 02:00:00,15.712
2011-04-29 03:00:00,6.06
2011-04-29 04:00:00,5.448
2011-04-29 05:00:00,15.85
2011-04-29 06:00:00,63.336
2011-04-29 07:00:00,191.652
2011-04-29 08:00:00,383.632
2011-04-29 09:00:00,185.698
2011-04-29 10:00:00,160.68
2011-04-29 11:00:00,176.742
2011-04-29 12:00:00,195.956
2011-04-29 13:00:00,196.004
2011-04-29 14:00:00,203.424
2011-04-29 15:00:00,189.636
2011-04-29 16:00:00,232.394
2011-04-29 17:00:00,349.754
2011-04-29 18:00:00,350.182
2011-04-29 19:00:00,219.18
2011-04-29 20:00:00,178.05
2011-04-29 21:00:00,119.228
2011-04-29 22:00:00,96.612
2011-04-29 23:00:00,93.11
2011-04-30 00:00:00,48.45
2011-04-30 01:00:00,40.426
2011-04-30 02:00:00,31.048
2011-04-30 03:00:00,18.676
2011-04-30 04:00:00,7.148
2011-04-30 05:00:00,6.738
2011-04-30 06:00:00,22.474
2011-04-30 07:00:00,72.36
2011-04-30 08:00:00,108.036
2011-04-30 09:00:00,154.948
2011-04-30 10:00:00,235.0
2011-04-30 11:00:00,286.968
2011-04-30 12:00:00,296.808
2011-04-30 13:00:00,297.558
2011-04-30 14:00:00,293.668
2011-04-30 15:00:00,342.992
2011-04-30 16:00:00,370.27
2011-04-30 17:00:00,344.382
2011-04-30 18:00:00,300.036
2011-04-30 19:00:00,237.162
2011-04-30 20:00:00,145.24
2011-04-30 21:00:00,98.262
2011-04-30 22:00:00,85.376
2011-04-30 23:00:00,69.072
2011-05-20 00:00:00,32.706
2011-05-20 01:00:00,25.022
2011-05-20 02:00:00,11.35
2011-05-20 03:00:00,5.506
2011-05-20 04:00:00,5.398
2011-05-20 05:00:00,21.96
2011-05-20 06:00:00,82.016
2011-05-20 07:00:00,269.492
2011-05-20 08:00:00,439.314
2011-05-20 09:00:00,205.852
2011-05-20 10:00:00,170.05
2011-05-20 11:00:00,176.284
2011-05-20 12:00:00,208.03
2011-05-20 13:00:00,191.31
2011-05-20 14:00:00,211.492
2011-05-20 15:00:00,211.922
2011-05-20 16:00:00,311.744
2011-05-20 17:00:00,504.412
2011-05-20 18:00:00,464.658
2011-05-20 19:00:00,346.286
2011-05-20 20:00:00,230.706
2011-05-20 21:00:00,182.686
2011-05-20 22:00:00,122.718
2011-05-20 23:00:00,100.522
2011-05-21 00:00:00,93.758
2011-05-21 01:00:00,80.668
2011-05-21 02:00:00,56.348
2011-05-21 03:00:00,26.254
2011-05-21 04:00:00,9.766
2011-05-21 05:00:00,9.712
2011-05-21 06:00:00,19.718
2011-05-21 07:00:00,60.31
2011-05-21 08:00:00,110.728
2011-05-21 09:00:00,200.37
2011-05-21 10:00:00,267.364
2011-05-21 11:00:00,381.738
2011-05-21 12:00:00,391.882
2011-05-21 13:00:00,389.528
2011-05-21 14:00:00,382.766
2011-05-21 15:00:00,391.582
2011-05-21 16:00:00,427.14
2011-05-21 17:00:00,368.256
2011-05-21 18:00:00,348.622
2011-05-21 19:00:00,336.44
2011-05-21 20:00:00,238.044
2011-05-21 21:00:00,183.04
2011-05-21 22:00:00,137.102
2011-05-21 23:00:00,88.45
2011-05-22 00:00:00,104.25
2011-05-22 01:00:00,77.95
2011-05-22 02:00:00,60.97
2011-05-22 03:00:00,29.322
2011-05-22 04:00:00,11.346
2011-05-22 05:00:00,12.226
2011-05-22 06:00:00,16.43
2011-05-22 07:00:00,57.66
2011-05-22 08:00:00,103.808
2011-05-22 09:00:00,177.69
2011-05-22 10:00:00,257.506
2011-05-22 11:00:00,379.17
2011-05-22 12:00:00,385.554
2011-05-22 13:00:00,382.584
2011-05-22 14:00:00,329.764
2011-05-22 15:00:00,375.334
2011-05-22 16:00:00,409.796
2011-05-22 17:00:00,354.384
2011-05-22 18:00:00,334.024
2011-05-22 19:00:00,321.37
2011-05-22 20:00:00,251.72
2011-05-22 21:00:00,191.562
2011-05-22 22:00:00,121.926
2011-05-22 23:00:00,78.48
2011-05-23 00:00:00,28.728
2011-05-23 01:00:00,15.298
2011-05-23 02:00:00,8.09
2011-05-23 03:00:00,5.348
2011-05-23 04:00:00,5.232
2011-05-23 05:00:00,18.202
2011-05-23 06:00:00,92.888
2011-05-23 07:00:00,237.4
2011-05-23 08:00:00,395.136
2011-05-23 09:00:00,200.674
2011-05-23 10:00:00,119.582
2011-05-23 11:00:00,149.176
2011-05-23 12:00:00,186.422
2011-05-23 13:00:00,190.6
2011-05-23 14:00:00,179.308
2011-05-23 15:00:00,184.044
2011-05-23 16:00:00,275.596
2011-05-23 17:00:00,438.124
2011-05-23 18:00:00,429.33
2011-05-23 19:00:00,337.822
2011-05-23 20:00:00,219.498
2011-05-23 21:00:00,144.638
2011-05-23 22:00:00,115.568
2011-05-23 23:00:00,82.584
2011-05-24 00:00:00,25.04
2011-05-24 01:00:00,12.942
2011-05-24 02:00:00,9.062
2011-05-24 03:00:00,5.126
2011-05-24 04:00:00,5.366
2011-05-24 05:00:00,17.624
2011-05-24 06:00:00,107.6
2011-05-24 07:00:00,187.23
2011-05-24 08:00:00,278.956
2011-05-24 09:00:00,219.902
2011-05-24 10:00:00,123.52
2011-05-24 11:00:00,146.274
2011-05-24 12:00:00,190.058
2011-05-24 13:00:00,180.176
2011-05-24 14:00:00,167.92
2011-05-24 15:00:00,188.206
2011-05-24 16:00:00,285.976
2011-05-24 17:00:00,552.576
2011-05-24 18:00:00,514.946
2011-05-24 19:00:00,346.248
2011-05-24 20:00:00,267.186
2011-05-24 21:00:00,191.888
2011-05-24 22:00:00,78.854
2011-05-24 23:00:00,88.634
2011-05-25 00:00:00,28.962
2011-05-25 01:00:00,13.066
2011-05-25 02:00:00,8.928
2011-05-25 03:00:00,5.23
2011-05-25 04:00:00,4.73
2011-05-25 05:00:00,24.008
2011-05-25 06:00:00,107.106
2011-05-25 07:00:00,338.812
2011-05-25 08:00:00,443.888
2011-05-25 09:00:00,214.944
2011-05-25 10:00:00,121.718
2011-05-25 11:00:00,139.784
2011-05-25 12:00:00,199.81
2011-05-25 13:00:00,193.738
2011-05-25 14:00:00,174.536
2011-05-25 15:00:00,173.398
2011-05-25 16:00:00,279.518
2011-05-25 17:00:00,542.574
2011-05-25 18:00:00,531.004
2011-05-25 19:00:00,384.272
2011-05-25 20:00:00,287.522
2011-05-25 21:00:00,188.636
2011-05-25 22:00:00,153.312
2011-05-25 23:00:00,97.342
2011-05-26 00:00:00,52.322
2011-05-26 01:00:00,17.5
2011-05-26 02:00:00,11.636
2011-05-26 03:00:00,5.124
2011-05-26 04:00:00,5.342
2011-05-26 05:00:00,21.584
2011-05-26 06:00:00,94.784
2011-05-26 07:00:00,228.638
2011-05-26 08:00:00,430.258
2011-05-26 09:00:00,213.916
2011-05-26 10:00:00,118.91
2011-05-26 11:00:00,147.854
2011-05-26 12:00:00,179.858
2011-05-26 13:00:00,167.126
2011-05-26 14:00:00,161.21
2011-05-26 15:00:00,166.78
2011-05-26 16:00:00,266.74
2011-05-26 17:00:00,515.262
2011-05-26 18:00:00,506.25
2011-05-26 19:00:00,355.79
2011-05-26 20:00:00,287.19
2011-05-26 21:00:00,190.67
2011-05-26 22:00:00,155.21
2011-05-26 23:00:00,108.046
2011-05-27 00:00:00,63.43
2011-05-27 01:00:00,31.958
2011-05-27 02:00:00,15.172
2011-05-27 03:00:00,6.788
2011-05-27 04:00:00,6.17
2011-05-27 05:00:00,24.84
2011-05-27 06:00:00,108.626
2011-05-27 07:00:00,274.778
2011-05-27 08:00:00,437.016
2011-05-27 09:00:00,203.834
2011-05-27 10:00:00,171.442
2011-05-27 11:00:00,176.322
2011-05-27 12:00:00,204.758
2011-05-27 13:00:00,212.46
2011-05-27 14:00:00,204.094
2011-05-27 15:00:00,205.478
2011-05-27 16:00:00,291.95
2011-05-27 17:00:00,495.158
2011-05-27 18:00:00,440.494
2011-05-27 19:00:00,304.104
2011-05-27 20:00:00,221.954
2011-05-27 21:00:00,171.078
2011-05-27 22:00:00,131.336
2011-05-27 23:00:00,107.878
2011-05-28 00:00:00,101.972
2011-05-28 01:00:00,90.89
2011-05-28 02:00:00,54.754
2011-05-28 03:00:00,26.37
2011-05-28 04:00:00,10.21
2011-05-28 05:00:00,10.88
2011-05-28 06:00:00,24.158
2011-05-28 07:00:00,52.886
2011-05-28 08:00:00,115.756
2011-05-28 09:00:00,198.848
2011-05-28 10:00:00,268.73
2011-05-28 11:00:00,363.518
2011-05-28 12:00:00,384.352
2011-05-28 13:00:00,388.072
2011-05-28 14:00:00,363.064
2011-05-28 15:00:00,372.722
2011-05-28 16:00:00,428.836
2011-05-28 17:00:00,392.984
2011-05-28 18:00:00,336.944
2011-05-28 19:00:00,324.566
2011-05-28 20:00:00,271.716
2011-05-28 21:00:00,197.134
2011-05-28 22:00:00,167.498
2011-05-28 23:00:00,118.272
2011-05-29 00:00:00,107.704
2011-05-29 01:00:00,92.37
2011-05-29 02:00:00,73.174
2011-05-29 03:00:00,29.452
2011-05-29 04:00:00,10.814
2011-05-29 05:00:00,12.38
2011-05-29 06:00:00,16.128
2011-05-29 07:00:00,42.41
2011-05-29 08:00:00,98.332
2011-05-29 09:00:00,131.022
2011-05-29 10:00:00,221.756
2011-05-29 11:00:00,286.416
2011-05-29 12:00:00,316.284
2011-05-29 13:00:00,378.528
2011-05-29 14:00:00,366.894
2011-05-29 15:00:00,374.796
2011-05-29 16:00:00,396.074
2011-05-29 17:00:00,347.71
2011-05-29 18:00:00,274.784
2011-05-29 19:00:00,278.938
2011-05-29 20:00:00,238.494
2011-05-29 21:00:00,167.012
2011-05-29 22:00:00,127.11
2011-05-29 23:00:00,93.056
2011-05-30 00:00:00,94.242
2011-05-30 01:00:00,94.448
2011-05-30 02:00:00,46.132
2011-05-30 03:00:00,20.358
2011-05-30 04:00:00,12.374
2011-05-30 05:00:00,13.246
2011-05-30 06:00:00,39.824
2011-05-30 07:00:00,69.656
2011-05-30 08:00:00,138.562
2011-05-30 09:00:00,206.312
2011-05-30 10:00:00,275.838
2011-05-30 11:00:00,367.826
2011-05-30 12:00:00,371.278
2011-05-30 13:00:00,368.9
2011-05-30 14:00:00,356.794
2011-05-30 15:00:00,350.19
2011-05-30 16:00:00,399.604
2011-05-30 17:00:00,407.934
2011-05-30 18:00:00,391.396
2011-05-30 19:00:00,248.444
2011-05-30 20:00:00,325.92
2011-05-30 21:00:00,233.794
2011-05-30 22:00:00,248.152
2011-05-30 23:00:00,103.43
2011-05-31 00:00:00,35.496
2011-05-31 01:00:00,17.574
2011-05-31 02:00:00,10.662
2011-05-31 03:00:00,4.958
2011-05-31 04:00:00,5.7
2011-05-31 05:00:00,23.396
2011-05-31 06:00:00,120.736
2011-05-31 07:00:00,323.156
2011-05-31 08:00:00,442.222
2011-05-31 09:00:00,195.202
2011-05-31 10:00:00,116.278
2011-05-31 11:00:00,129.11
2011-05-31 12:00:00,157.77
2011-05-31 13:00:00,149.998
2011-05-31 14:00:00,141.938
2011-05-31 15:00:00,146.134
2011-05-31 16:00:00,240.34
2011-05-31 17:00:00,498.186
2011-05-31 18:00:00,498.196
2011-05-31 19:00:00,365.674
2011-05-31 20:00:00,275.446
2011-05-31 21:00:00,192.652
2011-05-31 22:00:00,156.168
2011-05-31 23:00:00,90.276
2011-06-20 00:00:00,36.29
2011-06-20 01:00:00,16.818
2011-06-20 02:00:00,10.79
2011-06-20 03:00:00,4.542
2011-06-20 04:00:00,4.996
2011-06-20 05:00:00,19.902
2011-06-20 06:00:00,90.656
2011-06-20 07:00:00,154.704
2011-06-20 08:00:00,254.722
2011-06-20 09:00:00,215.678
2011-06-20 10:00:00,117.616
2011-06-20 11:00:00,131.192
2011-06-20 12:00:00,173.062
2011-06-20 13:00:00,178.016
2011-06-20 14:00:00,172.918
2011-06-20 15:00:00,178.294
2011-06-20 16:00:00,282.0
2011-06-20 17:00:00,523.02
2011-06-20 18:00:00,488.34
2011-06-20 19:00:00,367.982
2011-06-20 20:00:00,260.364
2011-06-20 21:00:00,183.072
2011-06-20 22:00:00,154.86
2011-06-20 23:00:00,89.042
2011-06-21 00:00:00,33.574
2011-06-21 01:00:00,11.986
2011-06-21 02:00:00,9.07
2011-06-21 03:00:00,5.27
2011-06-21 04:00:00,5.536
2011-06-21 05:00:00,21.078
2011-06-21 06:00:00,114.784
2011-06-21 07:00:00,239.296
2011-06-21 08:00:00,426.976
2011-06-21 09:00:00,193.29
2011-06-21 10:00:00,106.202
2011-06-21 11:00:00,113.346
2011-06-21 12:00:00,175.262
2011-06-21 13:00:00,171.342
2011-06-21 14:00:00,164.392
2011-06-21 15:00:00,173.486
2011-06-21 16:00:00,272.348
2011-06-21 17:00:00,531.504
2011-06-21 18:00:00,481.494
2011-06-21 19:00:00,345.998
2011-06-21 20:00:00,240.204
2011-06-21 21:00:00,202.89
2011-06-21 22:00:00,156.954
2011-06-21 23:00:00,95.594
2011-06-22 00:00:00,34.254
2011-06-22 01:00:00,16.242
2011-06-22 02:00:00,9.102
2011-06-22 03:00:00,5.756
2011-06-22 04:00:00,5.438
2011-06-22 05:00:00,25.026
2011-06-22 06:00:00,121.572
2011-06-22 07:00:00,319.056
2011-06-22 08:00:00,428.026
2011-06-22 09:00:00,207.482
2011-06-22 10:00:00,124.304
2011-06-22 11:00:00,141.598
2011-06-22 12:00:00,166.514
2011-06-22 13:00:00,157.822
2011-06-22 14:00:00,156.228
2011-06-22 15:00:00,156.158
2011-06-22 16:00:00,264.928
2011-06-22 17:00:00,506.68
2011-06-22 18:00:00,488.742
2011-06-22 19:00:00,363.314
2011-06-22 20:00:00,280.156
2011-06-22 21:00:00,191.364
2011-06-22 22:00:00,167.514
2011-06-22 23:00:00,98.01
2011-06-23 00:00:00,39.58
2011-06-23 01:00:00,21.148
2011-06-23 02:00:00,9.194
2011-06-23 03:00:00,5.024
2011-06-23 04:00:00,6.18
2011-06-23 05:00:00,22.734
2011-06-23 06:00:00,122.406
2011-06-23 07:00:00,310.982
2011-06-23 08:00:00,412.444
2011-06-23 09:00:00,221.368
2011-06-23 10:00:00,123.46
2011-06-23 11:00:00,147.992
2011-06-23 12:00:00,173.458
2011-06-23 13:00:00,170.846
2011-06-23 14:00:00,163.106
2011-06-23 15:00:00,171.42
2011-06-23 16:00:00,277.062
2011-06-23 17:00:00,479.154
2011-06-23 18:00:00,486.766
2011-06-23 19:00:00,359.38
2011-06-23 20:00:00,275.752
2011-06-23 21:00:00,200.48
2011-06-23 22:00:00,161.334
2011-06-23 23:00:00,104.826
2011-06-24 00:00:00,54.9
2011-06-24 01:00:00,27.252
2011-06-24 02:00:00,11.646
2011-06-24 03:00:00,6.794
2011-06-24 04:00:00,6.51
2011-06-24 05:00:00,23.592
2011-06-24 06:00:00,105.942
2011-06-24 07:00:00,278.78
2011-06-24 08:00:00,418.07
2011-06-24 09:00:00,211.99
2011-06-24 10:00:00,169.11
2011-06-24 11:00:00,178.912
2011-06-24 12:00:00,202.608
2011-06-24 13:00:00,205.38
2011-06-24 14:00:00,205.11
2011-06-24 15:00:00,206.55
2011-06-24 16:00:00,293.536
2011-06-24 17:00:00,507.984
2011-06-24 18:00:00,459.672
2011-06-24 19:00:00,380.322
2011-06-24 20:00:00,278.938
2011-06-24 21:00:00,208.932
2011-06-24 22:00:00,183.366
2011-06-24 23:00:00,150.916
2011-06-25 00:00:00,110.282
2011-06-25 01:00:00,89.336
2011-06-25 02:00:00,68.284
2011-06-25 03:00:00,30.644
2011-06-25 04:00:00,13.13
2011-06-25 05:00:00,13.53
2011-06-25 06:00:00,34.9
2011-06-25 07:00:00,61.342
2011-06-25 08:00:00,125.756
2011-06-25 09:00:00,207.496
2011-06-25 10:00:00,289.03
2011-06-25 11:00:00,383.386
2011-06-25 12:00:00,416.386
2011-06-25 13:00:00,409.912
2011-06-25 14:00:00,396.058
2011-06-25 15:00:00,385.668
2011-06-25 16:00:00,430.68
2011-06-25 17:00:00,422.72
2011-06-25 18:00:00,389.306
2011-06-25 19:00:00,358.228
2011-06-25 20:00:00,284.32
2011-06-25 21:00:00,210.562
2011-06-25 22:00:00,176.644
2011-06-25 23:00:00,136.506
2011-06-26 00:00:00,104.412
2011-06-26 01:00:00,89.486
2011-06-26 02:00:00,84.992
2011-06-26 03:00:00,34.812
2011-06-26 04:00:00,13.212
2011-06-26 05:00:00,13.1
2011-06-26 06:00:00,32.508
2011-06-26 07:00:00,54.772
2011-06-26 08:00:00,112.666
2011-06-26 09:00:00,188.804
2011-06-26 10:00:00,282.304
2011-06-26 11:00:00,385.874
2011-06-26 12:00:00,405.064
2011-06-26 13:00:00,391.988
2011-06-26 14:00:00,386.374
2011-06-26 15:00:00,386.108
2011-06-26 16:00:00,416.202
2011-06-26 17:00:00,373.322
2011-06-26 18:00:00,364.552
2011-06-26 19:00:00,343.476
2011-06-26 20:00:00,277.332
2011-06-26 21:00:00,189.994
2011-06-26 22:00:00,165.962
2011-06-26 23:00:00,107.494
2011-06-27 00:00:00,44.71
2011-06-27 01:00:00,12.952
2011-06-27 02:00:00,9.588
2011-06-27 03:00:00,5.428
2011-06-27 04:00:00,5.712
2011-06-27 05:00:00,21.766
2011-06-27 06:00:00,116.106
2011-06-27 07:00:00,296.488
2011-06-27 08:00:00,395.618
2011-06-27 09:00:00,217.28
2011-06-27 10:00:00,120.328
2011-06-27 11:00:00,141.39
2011-06-27 12:00:00,184.952
2011-06-27 13:00:00,174.144
2011-06-27 14:00:00,164.9
2011-06-27 15:00:00,168.178
2011-06-27 16:00:00,279.254
2011-06-27 17:00:00,522.526
2011-06-27 18:00:00,500.942
2011-06-27 19:00:00,375.922
2011-06-27 20:00:00,278.304
2011-06-27 21:00:00,182.434
2011-06-27 22:00:00,152.798
2011-06-27 23:00:00,99.088
2011-06-28 00:00:00,34.99
2011-06-28 01:00:00,17.858
2011-06-28 02:00:00,10.318
2011-06-28 03:00:00,5.836
2011-06-28 04:00:00,5.914
2011-06-28 05:00:00,21.542
2011-06-28 06:00:00,121.34
2011-06-28 07:00:00,321.65
2011-06-28 08:00:00,422.048
2011-06-28 09:00:00,209.746
2011-06-28 10:00:00,119.404
2011-06-28 11:00:00,134.72
2011-06-28 12:00:00,168.902
2011-06-28 13:00:00,164.834
2011-06-28 14:00:00,148.048
2011-06-28 15:00:00,150.034
2011-06-28 16:00:00,250.63
2011-06-28 17:00:00,432.18
2011-06-28 18:00:00,410.592
2011-06-28 19:00:00,334.084
2011-06-28 20:00:00,279.222
2011-06-28 21:00:00,202.034
2011-06-28 22:00:00,157.198
2011-06-28 23:00:00,100.514
2011-06-29 00:00:00,34.698
2011-06-29 01:00:00,18.868
2011-06-29 02:00:00,8.584
2011-06-29 03:00:00,5.82
2011-06-29 04:00:00,5.956
2011-06-29 05:00:00,26.254
2011-06-29 06:00:00,119.802
2011-06-29 07:00:00,318.95
2011-06-29 08:00:00,453.302
2011-06-29 09:00:00,211.008
2011-06-29 10:00:00,119.4
2011-06-29 11:00:00,163.126
2011-06-29 12:00:00,188.202
2011-06-29 13:00:00,186.268
2011-06-29 14:00:00,172.166
2011-06-29 15:00:00,173.72
2011-06-29 16:00:00,283.038
2011-06-29 17:00:00,523.546
2011-06-29 18:00:00,519.884
2011-06-29 19:00:00,369.864
2011-06-29 20:00:00,278.452
2011-06-29 21:00:00,217.058
2011-06-29 22:00:00,163.746
2011-06-29 23:00:00,99.958
2011-06-30 00:00:00,43.656
2011-06-30 01:00:00,19.394
2011-06-30 02:00:00,9.14
2011-06-30 03:00:00,5.542
2011-06-30 04:00:00,5.28
2011-06-30 05:00:00,25.6
2011-06-30 06:00:00,119.418
2011-06-30 07:00:00,316.174
2011-06-30 08:00:00,446.018
2011-06-30 09:00:00,212.97
2011-06-30 10:00:00,121.522
2011-06-30 11:00:00,150.314
2011-06-30 12:00:00,184.216
2011-06-30 13:00:00,187.786
2011-06-30 14:00:00,174.912
2011-06-30 15:00:00,184.966
2011-06-30 16:00:00,283.362
2011-06-30 17:00:00,517.216
2011-06-30 18:00:00,501.6
2011-06-30 19:00:00,383.188
2011-06-30 20:00:00,293.1
2011-06-30 21:00:00,200.614
2011-06-30 22:00:00,162.574
2011-06-30 23:00:00,110.05
2011-07-20 00:00:00,35.276
2011-07-20 01:00:00,18.3
2011-07-20 02:00:00,8.84
2011-07-20 03:00:00,5.614
2011-07-20 04:00:00,5.848
2011-07-20 05:00:00,26.83
2011-07-20 06:00:00,120.564
2011-07-20 07:00:00,315.962
2011-07-20 08:00:00,429.272
2011-07-20 09:00:00,208.826
2011-07-20 10:00:00,117.094
2011-07-20 11:00:00,133.122
2011-07-20 12:00:00,158.534
2011-07-20 13:00:00,152.982
2011-07-20 14:00:00,141.95
2011-07-20 15:00:00,144.038
2011-07-20 16:00:00,252.858
2011-07-20 17:00:00,482.256
2011-07-20 18:00:00,475.646
2011-07-20 19:00:00,375.868
2011-07-20 20:00:00,292.488
2011-07-20 21:00:00,213.652
2011-07-20 22:00:00,166.948
2011-07-20 23:00:00,105.152
2011-07-21 00:00:00,45.178
2011-07-21 01:00:00,18.774
2011-07-21 02:00:00,8.674
2011-07-21 03:00:00,5.136
2011-07-21 04:00:00,5.518
2011-07-21 05:00:00,21.17
2011-07-21 06:00:00,121.676
2011-07-21 07:00:00,305.692
2011-07-21 08:00:00,414.7
2011-07-21 09:00:00,204.724
2011-07-21 10:00:00,118.384
2011-07-21 11:00:00,131.462
2011-07-21 12:00:00,144.498
2011-07-21 13:00:00,140.726
2011-07-21 14:00:00,140.532
2011-07-21 15:00:00,142.314
2011-07-21 16:00:00,241.824
2011-07-21 17:00:00,438.812
2011-07-21 18:00:00,441.85
2011-07-21 19:00:00,375.01
2011-07-21 20:00:00,268.96
2011-07-21 21:00:00,213.192
2011-07-21 22:00:00,179.352
2011-07-21 23:00:00,104.614
2011-07-22 00:00:00,60.592
2011-07-22 01:00:00,36.456
2011-07-22 02:00:00,14.912
2011-07-22 03:00:00,7.154
2011-07-22 04:00:00,7.55
2011-07-22 05:00:00,19.39
2011-07-22 06:00:00,111.504
2011-07-22 07:00:00,286.658
2011-07-22 08:00:00,446.118
2011-07-22 09:00:00,209.3
2011-07-22 10:00:00,187.134
2011-07-22 11:00:00,193.234
2011-07-22 12:00:00,217.068
2011-07-22 13:00:00,218.746
2011-07-22 14:00:00,204.944
2011-07-22 15:00:00,209.358
2011-07-22 16:00:00,269.354
2011-07-22 17:00:00,464.094
2011-07-22 18:00:00,438.038
2011-07-22 19:00:00,381.956
2011-07-22 20:00:00,286.508
2011-07-22 21:00:00,204.286
2011-07-22 22:00:00,199.562
2011-07-22 23:00:00,146.834
2011-07-23 00:00:00,121.584
2011-07-23 01:00:00,90.266
2011-07-23 02:00:00,65.528
2011-07-23 03:00:00,28.732
2011-07-23 04:00:00,13.804
2011-07-23 05:00:00,13.056
2011-07-23 06:00:00,36.286
2011-07-23 07:00:00,67.048
2011-07-23 08:00:00,131.292
2011-07-23 09:00:00,212.924
2011-07-23 10:00:00,282.364
2011-07-23 11:00:00,346.518
2011-07-23 12:00:00,366.774
